Latitude,Longitude,Timestamp,temp,name
60.37788,22.0964,2024-01-01 00:00:00,-13.7,Turku Rajakari
60.37788,22.0964,2024-01-01 01:00:00,-14.1,Turku Rajakari
60.37788,22.0964,2024-01-01 02:00:00,-13.8,Turku Rajakari
60.37788,22.0964,2024-01-01 03:00:00,-13.9,Turku Rajakari
60.37788,22.0964,2024-01-01 04:00:00,-14.3,Turku Rajakari
60.37788,22.0964,2024-01-01 05:00:00,-14.3,Turku Rajakari
60.37788,22.0964,2024-01-01 06:00:00,-14.5,Turku Rajakari
60.37788,22.0964,2024-01-01 07:00:00,-14.4,Turku Rajakari
60.37788,22.0964,2024-01-01 08:00:00,-14.3,Turku Rajakari
60.37788,22.0964,2024-01-01 09:00:00,-14.0,Turku Rajakari
60.37788,22.0964,2024-01-01 10:00:00,-13.8,Turku Rajakari
60.45439,22.1787,2023-12-28 11:00:00,-1.7,Turku Artukainen
60.45439,22.1787,2023-12-28 12:00:00,-1.3,Turku Artukainen
60.45439,22.1787,2023-12-28 13:00:00,-1.1,Turku Artukainen
60.45439,22.1787,2023-12-28 14:00:00,-1.1,Turku Artukainen
60.45439,22.1787,2023-12-28 15:00:00,-0.8,Turku Artukainen
60.45439,22.1787,2023-12-28 16:00:00,-0.7,Turku Artukainen
60.45439,22.1787,2023-12-28 17:00:00,-0.7,Turku Artukainen
60.45439,22.1787,2023-12-28 18:00:00,-0.5,Turku Artukainen
60.45439,22.1787,2023-12-28 19:00:00,-0.5,Turku Artukainen
60.45439,22.1787,2023-12-28 20:00:00,-0.4,Turku Artukainen
60.45439,22.1787,2023-12-28 21:00:00,-0.3,Turku Artukainen
60.45439,22.1787,2023-12-28 22:00:00,-0.2,Turku Artukainen
60.45439,22.1787,2023-12-28 23:00:00,-0.1,Turku Artukainen
60.45439,22.1787,2023-12-29 00:00:00,0.1,Turku Artukainen
60.45439,22.1787,2023-12-29 01:00:00,0.0,Turku Artukainen
60.45439,22.1787,2023-12-29 02:00:00,-0.1,Turku Artukainen
60.45439,22.1787,2023-12-29 03:00:00,-0.2,Turku Artukainen
60.45439,22.1787,2023-12-29 04:00:00,-0.2,Turku Artukainen
60.45439,22.1787,2023-12-29 05:00:00,-0.1,Turku Artukainen
60.45439,22.1787,2023-12-29 06:00:00,0.0,Turku Artukainen
60.45439,22.1787,2023-12-29 07:00:00,0.1,Turku Artukainen
60.45439,22.1787,2023-12-29 08:00:00,0.0,Turku Artukainen
60.45439,22.1787,2023-12-29 09:00:00,0.2,Turku Artukainen
60.45439,22.1787,2023-12-29 10:00:00,0.3,Turku Artukainen
60.45439,22.1787,2023-12-29 11:00:00,0.3,Turku Artukainen
60.45439,22.1787,2023-12-29 12:00:00,0.5,Turku Artukainen
60.45439,22.1787,2023-12-29 13:00:00,0.5,Turku Artukainen
60.45439,22.1787,2023-12-29 14:00:00,0.7,Turku Artukainen
60.45439,22.1787,2023-12-29 15:00:00,0.6,Turku Artukainen
60.45439,22.1787,2023-12-29 16:00:00,0.5,Turku Artukainen
60.45439,22.1787,2023-12-29 17:00:00,0.5,Turku Artukainen
60.45439,22.1787,2023-12-29 18:00:00,0.6,Turku Artukainen
60.45439,22.1787,2023-12-29 19:00:00,0.2,Turku Artukainen
60.45439,22.1787,2023-12-29 20:00:00,-0.1,Turku Artukainen
60.45439,22.1787,2023-12-29 21:00:00,-0.3,Turku Artukainen
60.45439,22.1787,2023-12-29 22:00:00,-0.7,Turku Artukainen
60.45439,22.1787,2023-12-29 23:00:00,-1.1,Turku Artukainen
60.45439,22.1787,2023-12-30 00:00:00,-1.4,Turku Artukainen
60.45439,22.1787,2023-12-30 01:00:00,-1.6,Turku Artukainen
60.45439,22.1787,2023-12-30 02:00:00,-1.8,Turku Artukainen
60.45439,22.1787,2023-12-30 03:00:00,-1.9,Turku Artukainen
60.45439,22.1787,2023-12-30 04:00:00,-2.1,Turku Artukainen
60.45439,22.1787,2023-12-30 05:00:00,-2.1,Turku Artukainen
60.45439,22.1787,2023-12-30 06:00:00,-2.1,Turku Artukainen
60.45439,22.1787,2023-12-30 07:00:00,-2.2,Turku Artukainen
60.45439,22.1787,2023-12-30 08:00:00,-2.5,Turku Artukainen
60.45439,22.1787,2023-12-30 09:00:00,-2.8,Turku Artukainen
60.45439,22.1787,2023-12-30 10:00:00,-2.9,Turku Artukainen
60.45439,22.1787,2023-12-30 11:00:00,-3.2,Turku Artukainen
60.45439,22.1787,2023-12-30 12:00:00,-3.4,Turku Artukainen
60.45439,22.1787,2023-12-30 13:00:00,-3.7,Turku Artukainen
60.45439,22.1787,2023-12-30 14:00:00,-4.4,Turku Artukainen
60.45439,22.1787,2023-12-30 15:00:00,-4.6,Turku Artukainen
60.45439,22.1787,2023-12-30 16:00:00,-5.0,Turku Artukainen
60.45439,22.1787,2023-12-30 17:00:00,-5.1,Turku Artukainen
60.45439,22.1787,2023-12-30 18:00:00,-5.2,Turku Artukainen
60.45439,22.1787,2023-12-30 19:00:00,-5.4,Turku Artukainen
60.45439,22.1787,2023-12-30 20:00:00,-5.6,Turku Artukainen
60.45439,22.1787,2023-12-30 21:00:00,-5.9,Turku Artukainen
60.45439,22.1787,2023-12-30 22:00:00,-6.2,Turku Artukainen
60.45439,22.1787,2023-12-30 23:00:00,-7.4,Turku Artukainen
60.45439,22.1787,2023-12-31 00:00:00,-8.7,Turku Artukainen
60.45439,22.1787,2023-12-31 01:00:00,-10.0,Turku Artukainen
60.45439,22.1787,2023-12-31 02:00:00,-10.9,Turku Artukainen
60.45439,22.1787,2023-12-31 03:00:00,-11.7,Turku Artukainen
60.45439,22.1787,2023-12-31 04:00:00,-12.5,Turku Artukainen
60.45439,22.1787,2023-12-31 05:00:00,-13.1,Turku Artukainen
60.45439,22.1787,2023-12-31 06:00:00,-13.6,Turku Artukainen
60.45439,22.1787,2023-12-31 07:00:00,-14.1,Turku Artukainen
60.45439,22.1787,2023-12-31 08:00:00,-14.3,Turku Artukainen
60.45439,22.1787,2023-12-31 09:00:00,-14.2,Turku Artukainen
60.45439,22.1787,2023-12-31 10:00:00,-13.9,Turku Artukainen
60.45439,22.1787,2023-12-31 11:00:00,-13.5,Turku Artukainen
60.45439,22.1787,2023-12-31 12:00:00,-13.3,Turku Artukainen
60.45439,22.1787,2023-12-31 13:00:00,-13.6,Turku Artukainen
60.45439,22.1787,2023-12-31 14:00:00,-14.5,Turku Artukainen
60.45439,22.1787,2023-12-31 15:00:00,-14.7,Turku Artukainen
60.45439,22.1787,2023-12-31 16:00:00,-14.9,Turku Artukainen
60.45439,22.1787,2023-12-31 17:00:00,-15.4,Turku Artukainen
60.45439,22.1787,2023-12-31 18:00:00,-15.6,Turku Artukainen
60.45439,22.1787,2023-12-31 19:00:00,-16.0,Turku Artukainen
60.45439,22.1787,2023-12-31 20:00:00,-16.1,Turku Artukainen
60.45439,22.1787,2023-12-31 21:00:00,-16.9,Turku Artukainen
60.45439,22.1787,2023-12-31 22:00:00,-17.2,Turku Artukainen
60.45439,22.1787,2023-12-31 23:00:00,-16.3,Turku Artukainen
60.45439,22.1787,2024-01-01 00:00:00,-15.8,Turku Artukainen
60.45439,22.1787,2024-01-01 01:00:00,-16.0,Turku Artukainen
60.45439,22.1787,2024-01-01 02:00:00,-16.4,Turku Artukainen
60.45439,22.1787,2024-01-01 03:00:00,-16.4,Turku Artukainen
60.45439,22.1787,2024-01-01 04:00:00,-16.1,Turku Artukainen
60.45439,22.1787,2024-01-01 05:00:00,-16.1,Turku Artukainen
60.45439,22.1787,2024-01-01 06:00:00,-16.2,Turku Artukainen
60.45439,22.1787,2024-01-01 07:00:00,-16.4,Turku Artukainen
60.45439,22.1787,2024-01-01 08:00:00,-16.4,Turku Artukainen
60.45439,22.1787,2024-01-01 09:00:00,-16.2,Turku Artukainen
60.45439,22.1787,2024-01-01 10:00:00,-15.7,Turku Artukainen
60.17123,22.75768,2023-12-28 11:00:00,-2.0,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-28 12:00:00,-1.6,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-28 13:00:00,-1.4,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-28 14:00:00,-1.2,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-28 15:00:00,-1.3,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-28 16:00:00,-1.2,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-28 17:00:00,-0.9,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-28 18:00:00,-0.7,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-28 19:00:00,-0.4,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-28 20:00:00,-0.4,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-28 21:00:00,-0.3,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-28 22:00:00,-0.3,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-28 23:00:00,-0.3,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 00:00:00,-0.3,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 01:00:00,-0.3,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 02:00:00,-0.1,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 03:00:00,-0.1,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 04:00:00,-0.2,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 05:00:00,-0.1,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 06:00:00,0.0,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 07:00:00,0.0,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 08:00:00,0.1,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 09:00:00,0.2,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 10:00:00,0.3,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 11:00:00,0.2,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 12:00:00,0.3,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 13:00:00,0.4,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 14:00:00,0.6,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 15:00:00,0.3,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 16:00:00,0.3,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 17:00:00,0.4,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 18:00:00,0.3,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 19:00:00,0.4,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 20:00:00,1.0,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 21:00:00,0.7,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 22:00:00,0.6,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-29 23:00:00,0.2,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 00:00:00,0.2,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 01:00:00,0.0,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 02:00:00,-0.5,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 03:00:00,-1.0,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 04:00:00,-1.2,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 05:00:00,-1.4,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 06:00:00,-1.5,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 07:00:00,-1.5,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 08:00:00,-1.7,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 09:00:00,-1.7,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 10:00:00,-1.8,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 11:00:00,-1.9,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 12:00:00,-2.2,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 13:00:00,-2.6,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 14:00:00,-2.9,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 15:00:00,-3.7,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 16:00:00,-4.7,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 17:00:00,-4.8,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 18:00:00,-4.9,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 19:00:00,-5.2,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 20:00:00,-5.6,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 21:00:00,-6.1,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 22:00:00,-6.2,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-30 23:00:00,-6.4,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 00:00:00,-7.9,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 01:00:00,-9.7,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 02:00:00,-11.1,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 03:00:00,-11.8,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 04:00:00,-12.7,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 05:00:00,-14.2,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 06:00:00,-15.0,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 07:00:00,-15.0,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 08:00:00,-15.4,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 09:00:00,-14.6,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 10:00:00,-15.3,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 11:00:00,-13.9,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 12:00:00,-14.3,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 13:00:00,-14.2,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 14:00:00,-15.6,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 15:00:00,-18.1,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 16:00:00,-15.8,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 17:00:00,-15.8,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 18:00:00,-17.8,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 19:00:00,-15.7,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 20:00:00,-18.1,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 21:00:00,-18.6,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 22:00:00,-18.6,Kemiönsaari Kemiö
60.17123,22.75768,2023-12-31 23:00:00,-18.8,Kemiönsaari Kemiö
60.17123,22.75768,2024-01-01 00:00:00,-16.7,Kemiönsaari Kemiö
60.17123,22.75768,2024-01-01 01:00:00,-17.3,Kemiönsaari Kemiö
60.17123,22.75768,2024-01-01 02:00:00,-17.8,Kemiönsaari Kemiö
60.17123,22.75768,2024-01-01 03:00:00,-17.5,Kemiönsaari Kemiö
60.17123,22.75768,2024-01-01 04:00:00,-17.3,Kemiönsaari Kemiö
60.17123,22.75768,2024-01-01 05:00:00,-19.1,Kemiönsaari Kemiö
60.17123,22.75768,2024-01-01 06:00:00,-19.0,Kemiönsaari Kemiö
60.17123,22.75768,2024-01-01 07:00:00,-19.3,Kemiönsaari Kemiö
60.17123,22.75768,2024-01-01 08:00:00,-18.0,Kemiönsaari Kemiö
60.17123,22.75768,2024-01-01 09:00:00,-16.9,Kemiönsaari Kemiö
60.17123,22.75768,2024-01-01 10:00:00,-16.0,Kemiönsaari Kemiö
59.84383,23.24859,2023-12-28 11:00:00,0.9,Hanko Tvärminne
59.84383,23.24859,2023-12-28 12:00:00,0.9,Hanko Tvärminne
59.84383,23.24859,2023-12-28 13:00:00,0.5,Hanko Tvärminne
59.84383,23.24859,2023-12-28 14:00:00,0.7,Hanko Tvärminne
59.84383,23.24859,2023-12-28 15:00:00,0.7,Hanko Tvärminne
59.84383,23.24859,2023-12-28 16:00:00,0.3,Hanko Tvärminne
59.84383,23.24859,2023-12-28 17:00:00,0.6,Hanko Tvärminne
59.84383,23.24859,2023-12-28 18:00:00,0.0,Hanko Tvärminne
59.84383,23.24859,2023-12-28 19:00:00,0.1,Hanko Tvärminne
59.84383,23.24859,2023-12-28 20:00:00,0.4,Hanko Tvärminne
59.84383,23.24859,2023-12-28 21:00:00,0.5,Hanko Tvärminne
59.84383,23.24859,2023-12-28 22:00:00,0.3,Hanko Tvärminne
59.84383,23.24859,2023-12-28 23:00:00,0.4,Hanko Tvärminne
59.84383,23.24859,2023-12-29 00:00:00,0.5,Hanko Tvärminne
59.84383,23.24859,2023-12-29 01:00:00,0.7,Hanko Tvärminne
59.84383,23.24859,2023-12-29 02:00:00,0.7,Hanko Tvärminne
59.84383,23.24859,2023-12-29 03:00:00,0.9,Hanko Tvärminne
59.84383,23.24859,2023-12-29 04:00:00,1.0,Hanko Tvärminne
59.84383,23.24859,2023-12-29 05:00:00,1.0,Hanko Tvärminne
59.84383,23.24859,2023-12-29 06:00:00,1.1,Hanko Tvärminne
59.84383,23.24859,2023-12-29 07:00:00,1.2,Hanko Tvärminne
59.84383,23.24859,2023-12-29 08:00:00,1.4,Hanko Tvärminne
59.84383,23.24859,2023-12-29 09:00:00,2.1,Hanko Tvärminne
59.84383,23.24859,2023-12-29 10:00:00,2.2,Hanko Tvärminne
59.84383,23.24859,2023-12-29 11:00:00,1.5,Hanko Tvärminne
59.84383,23.24859,2023-12-29 12:00:00,1.7,Hanko Tvärminne
59.84383,23.24859,2023-12-29 13:00:00,1.9,Hanko Tvärminne
59.84383,23.24859,2023-12-29 14:00:00,2.1,Hanko Tvärminne
59.84383,23.24859,2023-12-29 15:00:00,2.1,Hanko Tvärminne
59.84383,23.24859,2023-12-29 16:00:00,1.8,Hanko Tvärminne
59.84383,23.24859,2023-12-29 17:00:00,1.8,Hanko Tvärminne
59.84383,23.24859,2023-12-29 18:00:00,2.0,Hanko Tvärminne
59.84383,23.24859,2023-12-29 19:00:00,2.3,Hanko Tvärminne
59.84383,23.24859,2023-12-29 20:00:00,2.6,Hanko Tvärminne
59.84383,23.24859,2023-12-29 21:00:00,2.4,Hanko Tvärminne
59.84383,23.24859,2023-12-29 22:00:00,2.1,Hanko Tvärminne
59.84383,23.24859,2023-12-29 23:00:00,1.6,Hanko Tvärminne
59.84383,23.24859,2023-12-30 00:00:00,1.4,Hanko Tvärminne
59.84383,23.24859,2023-12-30 01:00:00,1.3,Hanko Tvärminne
59.84383,23.24859,2023-12-30 02:00:00,0.8,Hanko Tvärminne
59.84383,23.24859,2023-12-30 03:00:00,0.8,Hanko Tvärminne
59.84383,23.24859,2023-12-30 04:00:00,0.5,Hanko Tvärminne
59.84383,23.24859,2023-12-30 05:00:00,0.5,Hanko Tvärminne
59.84383,23.24859,2023-12-30 06:00:00,0.3,Hanko Tvärminne
59.84383,23.24859,2023-12-30 07:00:00,0.1,Hanko Tvärminne
59.84383,23.24859,2023-12-30 08:00:00,-0.2,Hanko Tvärminne
59.84383,23.24859,2023-12-30 09:00:00,-0.6,Hanko Tvärminne
59.84383,23.24859,2023-12-30 10:00:00,-0.8,Hanko Tvärminne
59.84383,23.24859,2023-12-30 11:00:00,-0.9,Hanko Tvärminne
59.84383,23.24859,2023-12-30 12:00:00,-1.0,Hanko Tvärminne
59.84383,23.24859,2023-12-30 13:00:00,-1.0,Hanko Tvärminne
59.84383,23.24859,2023-12-30 14:00:00,-1.4,Hanko Tvärminne
59.84383,23.24859,2023-12-30 15:00:00,-2.0,Hanko Tvärminne
59.84383,23.24859,2023-12-30 16:00:00,-2.3,Hanko Tvärminne
59.84383,23.24859,2023-12-30 17:00:00,-3.3,Hanko Tvärminne
59.84383,23.24859,2023-12-30 18:00:00,-3.7,Hanko Tvärminne
59.84383,23.24859,2023-12-30 19:00:00,-3.8,Hanko Tvärminne
59.84383,23.24859,2023-12-30 20:00:00,-4.1,Hanko Tvärminne
59.84383,23.24859,2023-12-30 21:00:00,-4.5,Hanko Tvärminne
59.84383,23.24859,2023-12-30 22:00:00,-4.8,Hanko Tvärminne
59.84383,23.24859,2023-12-30 23:00:00,-4.9,Hanko Tvärminne
59.84383,23.24859,2023-12-31 00:00:00,-5.6,Hanko Tvärminne
59.84383,23.24859,2023-12-31 01:00:00,-6.4,Hanko Tvärminne
59.84383,23.24859,2023-12-31 02:00:00,-8.0,Hanko Tvärminne
59.84383,23.24859,2023-12-31 03:00:00,-9.1,Hanko Tvärminne
59.84383,23.24859,2023-12-31 04:00:00,-9.8,Hanko Tvärminne
59.84383,23.24859,2023-12-31 05:00:00,-10.7,Hanko Tvärminne
59.84383,23.24859,2023-12-31 06:00:00,-11.3,Hanko Tvärminne
59.84383,23.24859,2023-12-31 07:00:00,-11.8,Hanko Tvärminne
59.84383,23.24859,2023-12-31 08:00:00,-11.5,Hanko Tvärminne
59.84383,23.24859,2023-12-31 09:00:00,-11.9,Hanko Tvärminne
59.84383,23.24859,2023-12-31 10:00:00,-11.1,Hanko Tvärminne
59.84383,23.24859,2023-12-31 11:00:00,-10.6,Hanko Tvärminne
59.84383,23.24859,2023-12-31 12:00:00,-10.5,Hanko Tvärminne
59.84383,23.24859,2023-12-31 13:00:00,-10.8,Hanko Tvärminne
59.84383,23.24859,2023-12-31 14:00:00,-11.4,Hanko Tvärminne
59.84383,23.24859,2023-12-31 15:00:00,-11.2,Hanko Tvärminne
59.84383,23.24859,2023-12-31 16:00:00,-11.1,Hanko Tvärminne
59.84383,23.24859,2023-12-31 17:00:00,-11.4,Hanko Tvärminne
59.84383,23.24859,2023-12-31 18:00:00,-11.1,Hanko Tvärminne
59.84383,23.24859,2023-12-31 19:00:00,-11.1,Hanko Tvärminne
59.84383,23.24859,2023-12-31 20:00:00,-10.6,Hanko Tvärminne
59.84383,23.24859,2023-12-31 21:00:00,-11.0,Hanko Tvärminne
59.84383,23.24859,2023-12-31 22:00:00,-10.7,Hanko Tvärminne
59.84383,23.24859,2023-12-31 23:00:00,-10.8,Hanko Tvärminne
59.84383,23.24859,2024-01-01 00:00:00,-11.7,Hanko Tvärminne
59.84383,23.24859,2024-01-01 01:00:00,-12.1,Hanko Tvärminne
59.84383,23.24859,2024-01-01 02:00:00,-12.5,Hanko Tvärminne
59.84383,23.24859,2024-01-01 03:00:00,-12.9,Hanko Tvärminne
59.84383,23.24859,2024-01-01 04:00:00,-11.9,Hanko Tvärminne
59.84383,23.24859,2024-01-01 05:00:00,-10.9,Hanko Tvärminne
59.84383,23.24859,2024-01-01 06:00:00,-11.6,Hanko Tvärminne
59.84383,23.24859,2024-01-01 07:00:00,-11.7,Hanko Tvärminne
59.84383,23.24859,2024-01-01 08:00:00,-13.1,Hanko Tvärminne
59.84383,23.24859,2024-01-01 09:00:00,-13.3,Hanko Tvärminne
59.84383,23.24859,2024-01-01 10:00:00,-12.8,Hanko Tvärminne
60.37392,23.11292,2023-12-28 11:00:00,-1.9,Salo Kärkkä
60.37392,23.11292,2023-12-28 12:00:00,-1.6,Salo Kärkkä
60.37392,23.11292,2023-12-28 13:00:00,-1.6,Salo Kärkkä
60.37392,23.11292,2023-12-28 14:00:00,-1.2,Salo Kärkkä
60.37392,23.11292,2023-12-28 15:00:00,-1.4,Salo Kärkkä
60.37392,23.11292,2023-12-28 16:00:00,-1.3,Salo Kärkkä
60.37392,23.11292,2023-12-28 17:00:00,-1.1,Salo Kärkkä
60.37392,23.11292,2023-12-28 18:00:00,-0.9,Salo Kärkkä
60.37392,23.11292,2023-12-28 19:00:00,-1.0,Salo Kärkkä
60.37392,23.11292,2023-12-28 20:00:00,-0.8,Salo Kärkkä
60.37392,23.11292,2023-12-28 21:00:00,-0.5,Salo Kärkkä
60.37392,23.11292,2023-12-28 22:00:00,-0.3,Salo Kärkkä
60.37392,23.11292,2023-12-28 23:00:00,-0.1,Salo Kärkkä
60.37392,23.11292,2023-12-29 00:00:00,-0.1,Salo Kärkkä
60.37392,23.11292,2023-12-29 01:00:00,-0.1,Salo Kärkkä
60.37392,23.11292,2023-12-29 02:00:00,-0.2,Salo Kärkkä
60.37392,23.11292,2023-12-29 03:00:00,-0.1,Salo Kärkkä
60.37392,23.11292,2023-12-29 04:00:00,-0.1,Salo Kärkkä
60.37392,23.11292,2023-12-29 05:00:00,-0.1,Salo Kärkkä
60.37392,23.11292,2023-12-29 06:00:00,-0.1,Salo Kärkkä
60.37392,23.11292,2023-12-29 07:00:00,0.1,Salo Kärkkä
60.37392,23.11292,2023-12-29 08:00:00,0.3,Salo Kärkkä
60.37392,23.11292,2023-12-29 09:00:00,0.4,Salo Kärkkä
60.37392,23.11292,2023-12-29 10:00:00,0.6,Salo Kärkkä
60.37392,23.11292,2023-12-29 11:00:00,0.5,Salo Kärkkä
60.37392,23.11292,2023-12-29 12:00:00,0.4,Salo Kärkkä
60.37392,23.11292,2023-12-29 13:00:00,0.5,Salo Kärkkä
60.37392,23.11292,2023-12-29 14:00:00,0.6,Salo Kärkkä
60.37392,23.11292,2023-12-29 15:00:00,0.7,Salo Kärkkä
60.37392,23.11292,2023-12-29 16:00:00,0.5,Salo Kärkkä
60.37392,23.11292,2023-12-29 17:00:00,0.3,Salo Kärkkä
60.37392,23.11292,2023-12-29 18:00:00,-0.1,Salo Kärkkä
60.37392,23.11292,2023-12-29 19:00:00,-0.4,Salo Kärkkä
60.37392,23.11292,2023-12-29 20:00:00,-0.6,Salo Kärkkä
60.37392,23.11292,2023-12-29 21:00:00,-1.0,Salo Kärkkä
60.37392,23.11292,2023-12-29 22:00:00,-1.3,Salo Kärkkä
60.37392,23.11292,2023-12-29 23:00:00,-1.3,Salo Kärkkä
60.37392,23.11292,2023-12-30 00:00:00,-1.4,Salo Kärkkä
60.37392,23.11292,2023-12-30 01:00:00,-1.5,Salo Kärkkä
60.37392,23.11292,2023-12-30 02:00:00,-1.6,Salo Kärkkä
60.37392,23.11292,2023-12-30 03:00:00,-1.7,Salo Kärkkä
60.37392,23.11292,2023-12-30 04:00:00,-1.8,Salo Kärkkä
60.37392,23.11292,2023-12-30 05:00:00,-1.8,Salo Kärkkä
60.37392,23.11292,2023-12-30 06:00:00,-1.8,Salo Kärkkä
60.37392,23.11292,2023-12-30 07:00:00,-1.9,Salo Kärkkä
60.37392,23.11292,2023-12-30 08:00:00,-2.0,Salo Kärkkä
60.37392,23.11292,2023-12-30 09:00:00,-1.9,Salo Kärkkä
60.37392,23.11292,2023-12-30 10:00:00,-2.2,Salo Kärkkä
60.37392,23.11292,2023-12-30 11:00:00,-2.2,Salo Kärkkä
60.37392,23.11292,2023-12-30 12:00:00,-2.5,Salo Kärkkä
60.37392,23.11292,2023-12-30 13:00:00,-3.0,Salo Kärkkä
60.37392,23.11292,2023-12-30 14:00:00,-3.7,Salo Kärkkä
60.37392,23.11292,2023-12-30 15:00:00,-4.4,Salo Kärkkä
60.37392,23.11292,2023-12-30 16:00:00,-4.6,Salo Kärkkä
60.37392,23.11292,2023-12-30 17:00:00,-4.7,Salo Kärkkä
60.37392,23.11292,2023-12-30 18:00:00,-5.1,Salo Kärkkä
60.37392,23.11292,2023-12-30 19:00:00,-5.5,Salo Kärkkä
60.37392,23.11292,2023-12-30 20:00:00,-6.0,Salo Kärkkä
60.37392,23.11292,2023-12-30 21:00:00,-6.0,Salo Kärkkä
60.37392,23.11292,2023-12-30 22:00:00,-6.3,Salo Kärkkä
60.37392,23.11292,2023-12-30 23:00:00,-7.2,Salo Kärkkä
